name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
adyar,2024-04-29,98.6,84.2,90,124.8,98.3,107.8,80.4,74.6,0,0,0,,0,0,17.9,11.4,167.9,1008,35.6,3.7,324.2,28.1,10,60,2024-04-29T05:49:04,2024-04-29T18:23:49,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-04-30,100.4,84.2,90.8,120.2,98.3,108.7,80.1,72.6,0,0,0,,0,0,22.6,17.2,182.9,1006.5,38.9,3.7,315.8,27.4,10,50,2024-04-30T05:48:38,2024-04-30T18:24:00,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-01,103.9,85.9,92.4,126.9,101.6,112.1,80.7,70.5,0,0,0,,0,0,25.3,13.9,189.1,1003.7,32.3,3.6,318,27.7,10,60,2024-05-01T05:48:12,2024-05-01T18:24:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999"
adyar,2024-05-02,102.2,86.5,92.5,133.9,103.3,114.3,81.7,71.9,0,0,0,,0,0,28.2,16.2,189.9,1004.3,35.7,3.8,317,27.6,10,100,2024-05-02T05:47:47,2024-05-02T18:24:22,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-03,102.2,86,91.9,127.3,101.9,112.1,81.1,72.3,0,0,0,,0,0,31.8,15,187.2,1005.2,32.7,3.7,317.8,27.6,10,100,2024-05-03T05:47:23,2024-05-03T18:24:34,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-04,100.4,87.4,92.1,127.3,105,112.8,81.3,71.7,0,0,0,rain,0,0,31.3,17.2,189.7,1005.8,36.4,3.8,281.5,24.3,10,100,2024-05-04T05:47:00,2024-05-04T18:24:46,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-05,99.2,87.2,92.1,129,102.5,113.2,81.3,71.2,0,0,0,,0,0,31.5,17.2,185.8,1004.5,33.9,3.8,301.8,26,10,100,2024-05-05T05:46:37,2024-05-05T18:24:59,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-06,98.6,87.6,91.8,129,107.3,115.8,82.9,75.9,0,0,0,rain,0,0,28.9,16.1,178.1,1005.2,38.7,3.9,313.8,27.1,10,100,2024-05-06T05:46:16,2024-05-06T18:25:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-07,98.6,87.4,91.5,122.3,105,112.3,81.4,73.2,0,0,0,rain,0,0,27.3,15,163.4,1007.7,40.4,3.8,294.3,25.5,10,100,2024-05-07T05:45:55,2024-05-07T18:25:25,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,AUCE,43278099999,43277099999"
adyar,2024-05-08,95,78.8,88.3,107.8,78.8,101.1,77.5,71.5,0.031,100,4.17,rain,0,0,20.1,12.2,136.6,1008,54.7,3.6,306.6,26.3,10,75,2024-05-08T05:45:34,2024-05-08T18:25:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,VTZJ,AUCE,43278099999,43277099999"
adyar,2024-05-09,95,85.9,89.3,116.1,101.6,106.6,80.1,75,0,0,0,rain,0,0,17.2,10.7,139.6,1007.1,51.2,3.9,313.1,27,10,75,2024-05-09T05:45:15,2024-05-09T18:25:52,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-10,95.8,85.2,90.1,116.1,98,107.2,79.7,72.3,0,0,0,rain,0,0,18.1,15,153.7,1007.9,51.3,4.2,301.9,26.2,10,75,2024-05-10T05:44:56,2024-05-10T18:26:06,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-11,95.7,86,89.9,116.1,101,107.8,80.3,73.9,0,0,0,rain,0,0,16.8,12,161.7,1008.6,50,3.9,298.3,25.9,9,75,2024-05-11T05:44:39,2024-05-11T18:26:20,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-12,96.3,85.7,90.1,116.1,100.6,107.5,79.9,72.6,0,0,0,,0,0,15.7,12.8,152.2,1008.5,49.7,3.9,280,24.2,9,75,2024-05-12T05:44:22,2024-05-12T18:26:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-13,95,86,89.9,116.1,100.8,107.6,80.2,73.7,0,0,0,,0,0,14.3,13.2,116.1,1007.7,57.5,3.7,304.1,26.4,10,75,2024-05-13T05:44:06,2024-05-13T18:26:50,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-14,95,85.2,90,116.1,98.4,106.8,79.6,72.3,0,0,0,,0,0,14.8,11.4,123.2,1007.6,49.9,3.8,302.6,26.1,10,60,2024-05-14T05:43:51,2024-05-14T18:27:05,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-15,95.5,85.7,89.3,113.5,98.4,105.7,79.5,73.4,0.034,100,4.17,rain,0,0,23,14.2,118.4,1008.2,58.6,3.7,158.4,13.7,6,60,2024-05-15T05:43:36,2024-05-15T18:27:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-16,86,80.6,82.3,101.9,87.1,92,78.6,88.8,0.238,100,16.67,rain,0,0,15,11.4,155.3,1008.4,79.7,3,80.5,7,4,30,2024-05-16T05:43:23,2024-05-16T18:27:37,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-17,89.6,80.5,84.2,108.1,87.1,95.9,78.8,84,0.061,100,8.33,rain,0,0,13.2,10.6,173.2,1007.5,74.5,3.1,193.4,16.7,9,30,2024-05-17T05:43:10,2024-05-17T18:27:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-18,94.2,81.8,88,113.5,90.9,102.7,79.1,75.6,0,0,0,rain,0,0,12.1,11.8,140.9,1005.9,58.4,3.7,262,22.6,10,60,2024-05-18T05:42:58,2024-05-18T18:28:09,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-19,95,83.6,88.8,116.1,95.2,105.2,79.7,75.1,0.05,100,4.17,rain,0,0,12.3,10.9,143.7,1003.9,62.6,3.7,300.3,26.1,9,60,2024-05-19T05:42:47,2024-05-19T18:28:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-20,93.4,84,87.8,117.1,96.1,104.9,80.6,79.5,0.04,100,8.33,rain,0,0,13.4,11.4,139.7,1003.4,67.3,3.3,111.8,9.7,5,60,2024-05-20T05:42:37,2024-05-20T18:28:43,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-21,95,83.9,87.8,116.1,96.8,104.3,80.4,79.3,0.05,100,12.5,rain,0,0,15.9,13.9,88.3,1003,64.3,3.4,199,17.3,9,60,2024-05-21T05:42:28,2024-05-21T18:29:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-05-22,94.4,83.9,87.9,117.1,95.9,104.7,80.4,78.9,0.045,100,4.17,rain,0,0,13.6,12.8,71.6,1002.3,71.4,3,217.3,18.7,8,30,2024-05-22T05:42:20,2024-05-22T18:29:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-23,96.8,84.1,89.7,119.8,96.1,107.8,80.6,75.5,0,0,0,rain,0,0,12.8,11.4,130.2,1001.4,53,3.3,291.4,25.1,10,75,2024-05-23T05:42:12,2024-05-23T18:29:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-24,100.4,84.2,91,126.4,96.1,110.3,80.7,72.6,0,0,0,,0,0,22.4,13.9,194.5,1000.1,55.3,3.4,294.2,25.3,10,60,2024-05-24T05:42:06,2024-05-24T18:29:52,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-05-25,98.6,87.5,92,119.8,102.8,111.6,80.6,70.4,0.067,100,4.17,rain,0,0,24.4,11.4,225.3,999.6,74.9,3,140.3,12.2,6,60,2024-05-25T05:42:00,2024-05-25T18:30:09,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-26,102.2,87.8,93.8,122.5,96.3,107.5,76.3,57.9,0,0,0,,0,0,25.1,17.3,251.9,1001.1,84.3,3.7,235,20.3,9,30,2024-05-26T05:41:55,2024-05-26T18:30:27,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-27,104,87.8,94.7,127.8,93.9,110.2,77.1,58,0,0,0,,0,0,30.4,13.9,239,1000.7,46,3.7,302.1,26.2,10,30,2024-05-27T05:41:51,2024-05-27T18:30:45,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-28,104.4,87.6,94.4,121.7,102.3,110.8,78.1,61,0,0,0,,0,0,21.9,14.4,240.9,1001.4,50,3.7,277.2,24,10,60,2024-05-28T05:41:48,2024-05-28T18:31:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,AUCE,43278099999,43277099999"
adyar,2024-05-29,104.5,89.1,94.8,122,99.8,109.6,76.9,58.1,0,0,0,,0,0,23.3,17.2,251.7,1001.6,44.8,3.8,269,23,9,30,2024-05-29T05:41:45,2024-05-29T18:31:21,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,AUCE,43278099999,43277099999"
adyar,2024-05-30,105.8,86,94.2,127.4,101,113.5,79.9,64.9,0,0,0,,0,0,22.6,12,198.2,1002.2,31.2,3.8,311,26.8,10,60,2024-05-30T05:41:44,2024-05-30T18:31:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-05-31,104.1,88.7,94.4,128.4,108.8,115.8,81,66.6,0,0,0,,0,0,20.1,12,177,1002.3,34.8,3.8,311.3,26.8,10,100,2024-05-31T05:41:43,2024-05-31T18:31:57,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUYM,AUCE,43278099999,43277099999"
adyar,2024-06-01,102.2,87.9,92.6,133.9,98.2,116.1,82.4,73.2,0,0,0,,0,0,27.3,13.9,183.7,1003,45.7,3.6,301.3,26.1,9,100,2024-06-01T05:41:43,2024-06-01T18:32:15,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,AUYM,AUCE,43278099999,43277099999"
adyar,2024-06-02,98.6,84.2,90.2,117.7,92.5,105,78.1,68.3,0,0,0,rain,0,0,23,12.8,186.4,1004.9,50.8,3.6,281.6,24.2,10,75,2024-06-02T05:41:44,2024-06-02T18:32:33,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUYM,VTZJ,43278099999,43277099999"
adyar,2024-06-03,93.2,80.6,87,113.5,87.1,100,78.4,76.4,0.591,100,4.17,rain,0,0,19.5,8.1,300,1005.8,64.8,3,155.7,13.5,6,75,2024-06-03T05:41:46,2024-06-03T18:32:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-04,98.6,78.8,88.1,121.1,78.8,103.4,79.6,76.9,0.844,100,4.17,rain,0,0,23.7,10.3,208.3,1006.4,58.4,3.1,223.8,19.2,9,75,2024-06-04T05:41:48,2024-06-04T18:33:09,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-05,98.6,77,85.5,122.3,77,98.4,79.4,83,1.787,100,4.17,rain,0,0,22.1,12.8,214.7,1006.9,70.1,3.2,148.5,12.7,7,75,2024-06-05T05:41:51,2024-06-05T18:33:27,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-06-06,95,78.8,84.8,116.1,78.8,96.1,78.8,83.2,0.79,100,12.5,rain,0,0,25.1,12.8,221.1,1007.7,87,3,162.3,13.8,6,60,2024-06-06T05:41:55,2024-06-06T18:33:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,VTZJ,AUCE,43278099999,43277099999"
adyar,2024-06-07,91.4,78.8,84.2,110.9,78.8,95.4,79.2,85.5,0.302,100,8.33,rain,0,0,26.8,12.8,209.4,1007.4,82.2,2.9,44,3.8,3,60,2024-06-07T05:42:00,2024-06-07T18:34:02,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,VTZJ,AUCE,43278099999,43277099999"
adyar,2024-06-08,93.2,78.8,86.2,113.5,78.8,99.2,78.3,77.8,0,0,0,rain,0,0,28,12.8,208.7,1005.6,67.1,3.6,234,20.4,9,75,2024-06-08T05:42:05,2024-06-08T18:34:19,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-09,95,82.4,88.1,110.9,92.4,102,78.6,74.7,0.011,100,4.17,rain,0,0,26.6,13.9,210.9,1004.8,54.5,3.7,246.5,21.4,9,75,2024-06-09T05:42:11,2024-06-09T18:34:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-10,99.5,80.6,88.7,114.8,87.1,100.8,77.3,71.3,0.278,100,4.17,rain,0,0,28.9,15,237.7,1004.9,57.6,3.7,160.7,13.9,9,60,2024-06-10T05:42:18,2024-06-10T18:34:54,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-11,96.8,82,88.8,115.3,89.9,101.1,77.2,69.9,0.236,100,4.17,rain,0,0,27.7,13.9,250.6,1005.1,62.7,3.5,202.9,17.4,9,60,2024-06-11T05:42:25,2024-06-11T18:35:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-06-12,96.4,77,88.6,112.9,77,101.6,77.9,72.1,0.084,100,4.17,rain,0,0,28.4,13.9,255.8,1006.1,86.9,3.4,149,12.8,7,10,2024-06-12T05:42:33,2024-06-12T18:35:27,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-13,96.8,78.2,86.7,112.4,78.2,95.7,76.1,72.1,0.733,100,12.5,rain,0,0,25.5,12.8,258.5,1006.2,79.2,3.3,194.5,16.7,7,30,2024-06-13T05:42:42,2024-06-13T18:35:43,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-14,96.8,82.4,89,112.9,90.7,101.9,77.5,70.1,0,0,0,,0,0,25.9,16.1,262,1005.1,72.4,3.8,211.8,18.3,8,75,2024-06-14T05:42:51,2024-06-14T18:35:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-15,93.2,84.2,88.2,110.4,95.5,102,78.2,73.1,0,0,0,rain,0,0,22.6,11.4,234.4,1004.5,80.1,3.4,224.3,19.4,8,75,2024-06-15T05:43:01,2024-06-15T18:36:14,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-16,100.4,84,90,118.6,95.9,104.4,78.3,70.6,0.008,100,4.17,rain,0,0,23.3,16.1,236.7,1004.7,47.1,3.5,267.1,23.1,9,75,2024-06-16T05:43:11,2024-06-16T18:36:30,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-17,98.6,80.6,89,124.8,86.2,103.7,78.4,72.2,0,0,0,rain,0,0,26.4,12.8,230.9,1005.1,48.9,3.6,251.5,21.8,9,100,2024-06-17T05:43:22,2024-06-17T18:36:44,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-18,95,75.2,85,116.1,75.2,95.6,77.8,79.9,3.953,100,12.5,rain,0,0,34.4,23,248.1,1005.2,71.6,3.3,238.7,20.6,9,75,2024-06-18T05:43:34,2024-06-18T18:36:59,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-19,94.3,77,84.1,113.8,77,93.8,77.6,81.5,1.49,100,8.33,rain,0,0,28,13.9,238.7,1004.1,67.9,3.2,246,21.3,9,60,2024-06-19T05:43:46,2024-06-19T18:37:13,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-20,95,78.8,86.1,116.1,78.8,96.9,77.5,76.6,0.276,100,4.17,rain,0,0,28.6,15,243.8,1004.2,69.2,3.5,238.3,20.6,9,60,2024-06-20T05:43:58,2024-06-20T18:37:26,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-21,96.8,80.6,86.6,115.3,86,97.2,76.8,74.1,0.618,100,8.33,rain,0,0,25.3,15,250,1003.9,62.6,3.4,160,13.9,8,10,2024-06-21T05:44:11,2024-06-21T18:37:39,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-06-22,95.5,81.6,88.1,113.5,89.1,101.5,78.1,73.2,0,0,0,rain,0,0,26.2,16.1,249.2,1002.9,58.5,3.5,198.3,17,8,60,2024-06-22T05:44:25,2024-06-22T18:37:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-06-23,96.8,82.3,88.1,122.3,90.9,101.7,78.1,73.2,0,0,0,rain,0,0,26.6,13.9,227.1,999.4,52.5,3.6,244.3,21.3,9,60,2024-06-23T05:44:38,2024-06-23T18:38:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,43277099999"
adyar,2024-06-24,95,84,88.4,110.9,92.5,101.5,77.5,70.9,0.015,100,4.17,rain,0,0,34.7,15,233,1001.4,63.2,3.5,203.8,17.5,9,30,2024-06-24T05:44:52,2024-06-24T18:38:15,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-25,95.7,84.1,89.3,113.2,92.4,102.6,77.4,68.9,0.039,100,4.17,rain,0,0,27.5,17.2,232.7,1001,66.9,3.5,185.4,16.2,7,30,2024-06-25T05:45:07,2024-06-25T18:38:26,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-26,93.2,83.8,88,113.5,92.5,100.2,77.1,70.8,0.084,100,4.17,rain,0,0,32,17.2,244.4,1001.5,87.2,3.6,52.7,4.5,3,10,2024-06-26T05:45:22,2024-06-26T18:38:36,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-27,91.8,85.7,88.4,105.1,94.3,99.4,75.9,66.9,0,0,0,rain,0,0,31.3,16.1,243.3,1003,85.4,3.4,36,3,2,10,2024-06-27T05:45:37,2024-06-27T18:38:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-28,96.8,85.4,89.6,115.3,93.5,102.4,76.7,66.4,0,0,0,,0,0,29.1,16.1,234.2,1004.2,62.6,3.7,238.5,20.5,9,60,2024-06-28T05:45:52,2024-06-28T18:38:54,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-06-29,96.9,84,89,115.3,93.9,104.2,78.8,72.7,0,0,0,,0,0,29.5,13.9,213.6,1004.8,58.9,3.6,220.5,19,9,75,2024-06-29T05:46:08,2024-06-29T18:39:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-06-30,93.2,83.3,87.5,110.9,93.1,102.6,79.3,77.1,0,0,0,rain,0,0,30,11.4,214.5,1005.9,79.7,3.2,135.8,11.7,5,75,2024-06-30T05:46:23,2024-06-30T18:39:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-07-01,93.3,80.6,86.7,110.9,86.2,100.2,78.8,78,0.003,100,4.17,rain,0,0,25.7,11.4,228.7,1006,83.2,3.4,74.4,6.4,4,30,2024-07-01T05:46:40,2024-07-01T18:39:17,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-07-02,97.5,83.5,89.8,115.3,93.7,103.6,77.7,68.7,0,0,0,rain,0,0,25.9,13.9,225.2,1004.3,54.3,4.6,226,19.5,9,75,2024-07-02T05:46:56,2024-07-02T18:39:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,remote,43277099999"
adyar,2024-07-03,98.7,78.8,89.6,115.4,78.8,103,77.9,69.9,1.339,100,4.17,rain,0,0,27.5,13.9,234.1,1004.6,56.8,3.6,188.1,16.2,9,75,2024-07-03T05:47:12,2024-07-03T18:39:29,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-07-04,95,78.8,87.1,112.9,78.8,99.4,78.3,76.4,1.123,100,4.17,rain,0,0,21.9,15,233.1,1005.7,84,3.6,179.1,15.5,8,60,2024-07-04T05:47:29,2024-07-04T18:39:33,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-07-05,96.8,76.2,88.5,115.3,76.2,103.1,78.7,73.8,1.063,100,4.17,rain,0,0,23.7,13.9,221.9,1004,65,3.5,212.4,18.4,9,60,2024-07-05T05:47:45,2024-07-05T18:39:37,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-07-06,87.8,77,83.2,102.4,77,92.3,78,84.6,1.446,100,8.33,rain,0,0,20.8,11.4,229.4,1004.2,89.7,3,154.6,13.5,7,30,2024-07-06T05:48:02,2024-07-06T18:39:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-07-07,95.4,78.8,86.2,110,78.8,96,76.9,75.2,0.293,100,12.5,rain,0,0,25.7,12.8,253.7,1003.9,73.7,3.2,180.3,15.6,9,30,2024-07-07T05:48:19,2024-07-07T18:39:43,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-07-08,91.7,80,85.8,105.2,80,96.8,77.8,77.9,0.067,100,4.17,rain,0,0,23,12.8,234,1003.1,82.1,3.4,136.6,11.9,8,30,2024-07-08T05:48:36,2024-07-08T18:39:44,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-07-09,91.4,80.7,86,105.1,87.6,97.4,77.3,75.9,0.026,100,8.33,rain,0,0,26.6,11.4,221.5,1004.7,79.4,3.3,80.7,7.1,4,60,2024-07-09T05:48:52,2024-07-09T18:39:45,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-07-10,96.3,82.3,88.8,112.9,91.5,102.9,78.3,72.1,0,0,0,rain,0,0,28.4,15,208.6,1006.2,50.3,3.7,240.4,20.8,9,75,2024-07-10T05:49:09,2024-07-10T18:39:45,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-07-11,89.6,75.2,82.6,105.2,75.2,91,77.6,85.6,0.764,100,8.33,rain,0,0,25.3,13.9,221.2,1006.1,85.9,3.2,197.9,17,8,75,2024-07-11T05:49:26,2024-07-11T18:39:44,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,VTZJ,43278099999,43277099999"
adyar,2024-07-12,96.8,77,87.3,115.3,77,100.9,79.1,77.8,0,0,0,,0,0,34.4,17.2,219.8,1004.1,52.2,3.3,221.8,19.1,9,75,2024-07-12T05:49:43,2024-07-12T18:39:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999,43277099999"
adyar,2024-07-13,91.4,78.4,84.3,108.2,78.4,94.1,78.2,82.5,1.95,100,16.67,rain,0,0,37.6,13.9,255.8,1003.7,88.8,3.1,119.7,10.2,5,10,2024-07-13T05:49:59,2024-07-13T18:39:40,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,43278099999,43277099999"
